reseller,0.39818400458754544,1,1581975950905,1581975952889,3494.0,1510.0
reseller,0.18394334743938656,1,1581975950910,1581975952879,3493.0,1516.5
reseller,0.1079962704639994,1,1581975950905,1581975952905,3498.6666666666665,1514.3333333333333
reseller,0.4299185678888915,1,1581975952836,1581975953053,3492.25,1949.75
reseller,0.5316142003909079,2,1581975953704,1581975953742,3314.8,2073.2
reseller,0.5652879399548412,2,1581975952960,1581975953076,3320.5,2266.5
reseller,0.4415062000741453,1,1581975953560,1581975953571,3240.714285714286,2335.714285714286
reseller,0.5291030969674049,2,1581975954901,1581975954910,3264.25,2471.25
reseller,0.5587922201716592,2,1581975955388,1581975955401,3237.6666666666665,2531.3333333333335
reseller,0.5644825850020658,2,1581975955438,1581975955445,3211.4,2575.0
reseller,0.6598310927964742,3,1581975955958,1581975955964,3142.6363636363635,2563.5454545454545
reseller,0.07705936519413725,1,1581975957399,1581975957406,3123.9166666666665,2592.5
reseller,0.6163051544983706,2,1581975957527,1581975957533,3105.923076923077,2614.923076923077
reseller,0.8516495934325525,3,1581975957569,1581975957575,3087.5,2631.1428571428573
reseller,0.5966767144129028,2,1581975956910,1581975956920,3115.4666666666667,2688.866666666667
reseller,0.2678256554372216,2,1581975958909,1581975958916,3140.25,2739.875
reseller,0.2604677931060766,1,1581975959923,1581975959929,3102.470588235294,2725.294117647059
reseller,0.522664114046361,2,1581975959004,1581975959012,3119.9444444444443,2763.277777777778
reseller,0.21183397987355568,3,1581975959667,1581975959673,3100.7368421052633,2762.5263157894738
reseller,0.38093913774065313,2,1581975959624,1581975959630,3086.3,2764.7
reseller,0.27007643298911377,2,1581975961771,1581975961775,3056.095238095238,2749.6190476190477
reseller,0.3104980382785064,2,1581975960369,1581975960374,3092.3636363636365,2799.590909090909
reseller,0.9320261221890033,1,1581975961150,1581975961156,3091.521739130435,2811.217391304348
reseller,0.8166883016581931,4,1581975961761,1581975961767,3065.9583333333335,2797.0833333333335
reseller,0.49222061003379175,2,1581975963317,1581975963322,3067.72,2809.4
reseller,0.7160356682151396,2,1581975963976,1581975963981,3044.0,2795.423076923077
reseller,0.7801266597479194,1,1581975962387,1581975962393,3080.8888888888887,2841.296296296296
reseller,0.02945304256327741,1,1581975963018,1581975963024,3092.8214285714284,2861.5714285714284
reseller,0.5110219102169119,3,1581975963355,1581975963358,3092.655172413793,2869.2758620689656
reseller,0.26724219523877196,4,1581975965663,1581975965667,3075.133333333333,2859.0666666666666
reseller,0.6997794263979471,1,1581975964323,1581975964331,3101.967741935484,2892.6129032258063
reseller,0.296416601883141,2,1581975965163,1581975965169,3100.875,2897.875
reseller,0.8058775675634909,1,1581975965702,1581975965708,3083.757575757576,2886.7272727272725
reseller,0.0878687184927105,1,1581975964018,1581975964023,3117.4117647058824,2926.029411764706
reseller,0.33788437802069093,1,1581975966261,1581975966266,3141.8285714285716,2955.7714285714287
reseller,0.47893666832426024,2,1581975967798,1581975967803,3122.194444444445,2941.1666666666665
reseller,0.5582825002979106,2,1581975966968,1581975966973,3126.243243243244,2949.972972972973
reseller,0.5331860103309678,4,1581975967700,1581975967704,3111.052631578948,2939.315789473684
reseller,0.8326087190424563,1,1581975969730,1581975969734,3095.6923076923085,2928.25641025641
